General Ledger,,,,,,,,,
"Johnson Family Dentistry, PLLC",,,,,,,,,
"January 1-December 31, 2023",,,,,,,,,
,,,,,,,,,
,Distribution account,Transaction date,Transaction type,Num,Name,Memo/Description,Split account,Amount,Balance
,728 Staff Meetings,06/16/2023,Expense,,Dev's Coffee Bar,,Credit Card Payable,63.50,"2,590.42"
,728 Staff Meetings,06/19/2023,Expense,,MOD PIZZA,,Credit Card Payable,33.34,"2,623.76"
,728 Staff Meetings,06/22/2023,Expense,,Pho House,,Credit Card Payable,56.07,"2,679.83"
,728 Staff Meetings,06/23/2023,Expense,,Uber Eats,,Credit Card Payable,21.47,"2,701.30"
,728 Staff Meetings,06/23/2023,Expense,,BlackRock Coffee,,Credit Card Payable,12.90,"2,714.20"
,728 Staff Meetings,06/23/2023,Expense,,Mr Maple Donuts LLC,,Credit Card Payable,21.49,"2,735.69"
,728 Staff Meetings,06/26/2023,Expense,,BlackRock Coffee,,Credit Card Payable,23.48,"2,759.17"
,728 Staff Meetings,06/28/2023,Expense,,Dominos,,Credit Card Payable,28.74,"2,787.91"
,728 Staff Meetings,06/30/2023,Expense,,Pho House,,Credit Card Payable,17.92,"2,805.83"
,728 Staff Meetings,07/05/2023,Expense,,Uber Eats,,Credit Card Payable,61.50,"2,867.33"
,728 Staff Meetings,07/05/2023,Expense,,Uber Eats,,Credit Card Payable,11.97,"2,879.30"
,728 Staff Meetings,07/10/2023,Expense,,Starbucks,,Credit Card Payable,7.77,"2,887.07"
,728 Staff Meetings,07/10/2023,Expense,,Thai Terrace,,Credit Card Payable,18.31,"2,905.38"
,728 Staff Meetings,07/12/2023,Expense,,Dominos,,Credit Card Payable,28.74,"2,934.12"
,728 Staff Meetings,07/14/2023,Expense,,Pho House,,Credit Card Payable,37.57,"2,971.69"
,728 Staff Meetings,07/14/2023,Expense,,Starbucks,,Credit Card Payable,16.82,"2,988.51"
,728 Staff Meetings,07/17/2023,Expense,,Starbucks,,Credit Card Payable,65.11,"3,053.62"
,728 Staff Meetings,07/17/2023,Expense,,Doordash,,Credit Card Payable,85.60,"3,139.22"
,728 Staff Meetings,07/18/2023,Expense,,Pho House,,Credit Card Payable,40.27,"3,179.49"
,728 Staff Meetings,07/19/2023,Expense,,Dominos,,Credit Card Payable,29.99,"3,209.48"
,728 Staff Meetings,07/21/2023,Expense,,Wendy's,,Credit Card Payable,6.52,"3,216.00"
,728 Staff Meetings,07/21/2023,Expense,,Bellagios pizza,,Credit Card Payable,133.45,"3,349.45"
,728 Staff Meetings,07/24/2023,Expense,,Artly Coffee,,Credit Card Payable,12.02,"3,361.47"
,728 Staff Meetings,07/27/2023,Expense,,Starbucks,,Credit Card Payable,5.16,"3,366.63"
,728 Staff Meetings,07/27/2023,Expense,,subway,,Credit Card Payable,25.41,"3,392.04"
,728 Staff Meetings,07/28/2023,Expense,,Dev's Coffee Bar,,Credit Card Payable,70.72,"3,462.76"
,728 Staff Meetings,08/03/2023,Expense,,Pho House,,Credit Card Payable,38.65,"3,501.41"
,728 Staff Meetings,08/04/2023,Expense,,Uber Eats,,Credit Card Payable,19.38,"3,520.79"
,728 Staff Meetings,08/07/2023,Expense,,Dominos,,Credit Card Payable,24.99,"3,545.78"
,728 Staff Meetings,08/07/2023,Expense,,Starbucks,,Credit Card Payable,36.90,"3,582.68"
,728 Staff Meetings,08/09/2023,Expense,,Pho House,,Credit Card Payable,19.71,"3,602.39"
,728 Staff Meetings,08/11/2023,Expense,,Starbucks,,Credit Card Payable,6.69,"3,609.08"
,728 Staff Meetings,08/11/2023,Expense,,Nekter Juice Bar,,Credit Card Payable,108.50,"3,717.58"
,728 Staff Meetings,08/11/2023,Expense,,Panda Express,,Credit Card Payable,11.90,"3,729.48"
,728 Staff Meetings,08/16/2023,Expense,,Pho House,,Credit Card Payable,28.61,"3,758.09"
,728 Staff Meetings,08/24/2023,Expense,,Pho House,,Credit Card Payable,28.61,"3,786.70"
,728 Staff Meetings,08/24/2023,Expense,,Starbucks,,Credit Card Payable,12.28,"3,798.98"
,728 Staff Meetings,08/28/2023,Expense,,Starbucks,,Credit Card Payable,76.91,"3,875.89"
,728 Staff Meetings,08/29/2023,Expense,,Uber Eats,,Credit Card Payable,16.66,"3,892.55"
,728 Staff Meetings,08/30/2023,Expense,,Thai Terrace,,Credit Card Payable,168.88,"4,061.43"
,728 Staff Meetings,08/30/2023,Expense,,Thai Terrace,,Credit Card Payable,15.13,"4,076.56"
,728 Staff Meetings,09/01/2023,Expense,,Chipotle,,Credit Card Payable,14.67,"4,091.23"
,728 Staff Meetings,09/01/2023,Expense,,Mr Maple Donuts LLC,,Credit Card Payable,21.65,"4,112.88"
,728 Staff Meetings,09/04/2023,Expense,,Coldstone,,Credit Card Payable,31.49,"4,144.37"
,728 Staff Meetings,09/06/2023,Expense,,Coava Coffee,,Credit Card Payable,31.93,"4,176.30"
,728 Staff Meetings,09/08/2023,Expense,,Pho House,,Credit Card Payable,201.14,"4,377.44"
,728 Staff Meetings,09/08/2023,Expense,,Starbucks,,Credit Card Payable,6.79,"4,384.23"
,728 Staff Meetings,09/08/2023,Expense,,Uber Eats,,Credit Card Payable,30.82,"4,415.05"
,728 Staff Meetings,09/11/2023,Expense,,Starbucks,,Credit Card Payable,9.67,"4,424.72"
,728 Staff Meetings,09/12/2023,Expense,,Pho House,,Credit Card Payable,17.92,"4,442.64"
,728 Staff Meetings,09/15/2023,Expense,,Dev's Coffee Bar,,Credit Card Payable,82.22,"4,524.86"
,728 Staff Meetings,09/18/2023,Expense,,Panda Express,,Credit Card Payable,13.53,"4,538.39"
,728 Staff Meetings,09/21/2023,Expense,,Pho House,,Credit Card Payable,40.27,"4,578.66"
,728 Staff Meetings,09/21/2023,Expense,,MOD PIZZA,,Credit Card Payable,17.55,"4,596.21"
,728 Staff Meetings,09/25/2023,Expense,,Starbucks,,Credit Card Payable,17.77,"4,613.98"
,728 Staff Meetings,09/28/2023,Expense,,Starbucks,,Credit Card Payable,9.23,"4,623.21"
,728 Staff Meetings,09/28/2023,Expense,,Panda Express,,Credit Card Payable,11.89,"4,635.10"
,728 Staff Meetings,10/03/2023,Expense,,Uber Eats,,Credit Card Payable,23.71,"4,658.81"
,728 Staff Meetings,10/09/2023,Expense,,Starbucks,,Credit Card Payable,9.77,"4,668.58"
,728 Staff Meetings,10/09/2023,Expense,,Starbucks,,Credit Card Payable,81.31,"4,749.89"
,728 Staff Meetings,10/10/2023,Expense,,Pho House,,Credit Card Payable,28.61,"4,778.50"
,728 Staff Meetings,10/13/2023,Expense,,Starbucks,,Credit Card Payable,7.77,"4,786.27"
,728 Staff Meetings,10/17/2023,Expense,,Pho House,,Credit Card Payable,17.92,"4,804.19"
,728 Staff Meetings,10/18/2023,Expense,,BlackRock Coffee,,Credit Card Payable,12.24,"4,816.43"
,728 Staff Meetings,10/20/2023,Expense,,BlackRock Coffee,,Credit Card Payable,55.90,"4,872.33"
,728 Staff Meetings,10/23/2023,Expense,,Starbucks,,Credit Card Payable,7.77,"4,880.10"
,728 Staff Meetings,10/25/2023,Expense,,BlackRock Coffee,,Credit Card Payable,13.12,"4,893.22"
,728 Staff Meetings,10/26/2023,Expense,,BlackRock Coffee,,Credit Card Payable,6.33,"4,899.55"
,728 Staff Meetings,10/27/2023,Expense,,BlackRock Coffee,,Credit Card Payable,72.00,"4,971.55"
,728 Staff Meetings,11/01/2023,Expense,,Starbucks,,Credit Card Payable,10.00,"4,981.55"
,728 Staff Meetings,11/02/2023,Expense,,Pho House,,Credit Card Payable,36.97,"5,018.52"
,728 Staff Meetings,11/06/2023,Expense,,Five Guys,,Credit Card Payable,43.70,"5,062.22"
,728 Staff Meetings,11/07/2023,Expense,,Pho House,,Credit Card Payable,47.96,"5,110.18"
,728 Staff Meetings,11/08/2023,Expense,,Starbucks,,Credit Card Payable,13.97,"5,124.15"
,728 Staff Meetings,11/09/2023,Expense,,Uber Eats,,Credit Card Payable,24.77,"5,148.92"
,728 Staff Meetings,11/10/2023,Expense,,Pho House,,Credit Card Payable,28.04,"5,176.96"
,728 Staff Meetings,11/13/2023,Expense,,Starbucks,,Credit Card Payable,73.05,"5,250.01"
,728 Staff Meetings,11/13/2023,Expense,,Starbucks,,Credit Card Payable,24.61,"5,274.62"
,728 Staff Meetings,11/14/2023,Expense,,Uber Eats,,Credit Card Payable,24.27,"5,298.89"
,728 Staff Meetings,11/17/2023,Expense,,Uber Eats,,Credit Card Payable,23.67,"5,322.56"
,728 Staff Meetings,11/20/2023,Expense,,Uber Eats,,Credit Card Payable,17.08,"5,339.64"
,728 Staff Meetings,11/20/2023,Expense,,Starbucks,,Credit Card Payable,69.95,"5,409.59"
,728 Staff Meetings,11/22/2023,Expense,,Dominos,,Credit Card Payable,41.27,"5,450.86"
,728 Staff Meetings,11/28/2023,Expense,,Uber Eats,,Credit Card Payable,24.07,"5,474.93"
,728 Staff Meetings,12/07/2023,Expense,,Nothing Bundt Cakes,,Credit Card Payable,31.00,"5,505.93"
,728 Staff Meetings,12/07/2023,Expense,,Starbucks,,Credit Card Payable,12.39,"5,518.32"
,728 Staff Meetings,12/13/2023,Expense,,Chipotle,,Credit Card Payable,28.97,"5,547.29"
,728 Staff Meetings,12/13/2023,Expense,,Uber Eats,,Credit Card Payable,23.67,"5,570.96"
,728 Staff Meetings,12/14/2023,Expense,,Uber Eats,,Credit Card Payable,22.50,"5,593.46"
,728 Staff Meetings,12/18/2023,Expense,,Starbucks,,Credit Card Payable,70.98,"5,664.44"
,728 Staff Meetings,12/28/2023,Expense,,Pho House,,Credit Card Payable,48.80,"5,713.24"
,728 Staff Meetings,12/28/2023,Expense,,Pho House,,Credit Card Payable,7.55,"5,720.79"
Total for 728 Staff Meetings,,,,,,,,"$5,720.79",
706 Malpractice Insurance,,,,,,,,,
,706 Malpractice Insurance,01/25/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,648.60
,706 Malpractice Insurance,02/27/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,"1,297.20"
,706 Malpractice Insurance,03/27/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,"1,945.80"
,706 Malpractice Insurance,04/25/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,"2,594.40"
,706 Malpractice Insurance,05/02/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,230.00,"2,824.40"
,706 Malpractice Insurance,05/02/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,574.00,"3,398.40"
,706 Malpractice Insurance,05/25/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,"4,047.00"
,706 Malpractice Insurance,05/31/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,"1,056.00","5,103.00"
,706 Malpractice Insurance,06/26/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,"5,751.60"
,706 Malpractice Insurance,07/03/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,574.00,"6,325.60"
,706 Malpractice Insurance,07/25/2023,Expense,,The Hartford,,Cash in BOA 0693,648.60,"6,974.20"
,706 Malpractice Insurance,08/01/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,173.00,"7,147.20"
,706 Malpractice Insurance,09/01/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,793.00,"7,940.20"
,706 Malpractice Insurance,09/01/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,574.00,"8,514.20"
,706 Malpractice Insurance,10/25/2023,Expense,,The Hartford,,Cash in BOA 0693,657.30,"9,171.50"
,706 Malpractice Insurance,11/02/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,575.00,"9,746.50"
,706 Malpractice Insurance,11/02/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,172.00,"9,918.50"
,706 Malpractice Insurance,11/27/2023,Expense,,The Hartford,,Cash in BOA 0693,657.30,"10,575.80"
,706 Malpractice Insurance,12/05/2023,Expense,,Medical Protect - Office Liability Insurance,,Cash in BOA 0693,792.00,"11,367.80"
,706 Malpractice Insurance,12/26/2023,Expense,,The Hartford,,Cash in BOA 0693,657.30,"12,025.10"
Total for 706 Malpractice Insurance,,,,,,,,"$12,025.10",
731 Laundry & Uniforms,,,,,,,,,
,731 Laundry & Uniforms,02/08/2023,Expense,,figs,,Credit Card Payable,158.78,158.78
,731 Laundry & Uniforms,05/22/2023,Expense,,Dress Code,,Credit Card Payable,72.20,230.98
,731 Laundry & Uniforms,06/15/2023,Expense,,Dress Code,,Credit Card Payable,231.54,462.52
,731 Laundry & Uniforms,07/05/2023,Expense,,Nike,,Credit Card Payable,966.75,"1,429.27"
,731 Laundry & Uniforms,07/10/2023,Expense,,Nike,,Credit Card Payable,326.00,"1,755.27"
,731 Laundry & Uniforms,07/13/2023,Expense,,Dress Code,,Credit Card Payable,"1,797.85","3,553.12"
,731 Laundry & Uniforms,07/14/2023,Expense,,Nike,,Credit Card Payable,108.67,"3,661.79"
,731 Laundry & Uniforms,07/14/2023,Expense,,figs,,Credit Card Payable,170.00,"3,831.79"
,731 Laundry & Uniforms,08/07/2023,Credit Card Credit,,Nike,,Credit Card Payable,-173.88,"3,657.91"
,731 Laundry & Uniforms,08/11/2023,Credit Card Credit,,figs,,Credit Card Payable,-90.54,"3,567.37"
,731 Laundry & Uniforms,09/19/2023,Expense,,Dress Code,,Credit Card Payable,123.50,"3,690.87"
,731 Laundry & Uniforms,09/21/2023,Expense,,figs,,Credit Card Payable,326.66,"4,017.53"
,731 Laundry & Uniforms,10/04/2023,Expense,,figs,,Credit Card Payable,160.01,"4,177.54"
,731 Laundry & Uniforms,10/17/2023,Expense,,Dress Code,,Credit Card Payable,30.97,"4,208.51"
,731 Laundry & Uniforms,10/18/2023,Credit Card Credit,,Dress Code,,Credit Card Payable,-86.72,"4,121.79"
,731 Laundry & Uniforms,12/01/2023,Expense,,Name Tag Country,,Credit Card Payable,158.15,"4,279.94"
Total for 731 Laundry & Uniforms,,,,,,,,"$4,279.94",
734 Trust Fees,,,,,,,,,
,734 Trust Fees,02/27/2023,Expense,,July Business Services,,Riverview Checking 6958,722.84,722.84
,734 Trust Fees,07/12/2023,Expense,,July Business Services,,Cash in BOA 0693,714.45,"1,437.29"
,734 Trust Fees,08/25/2023,Expense,,July Business Services,,Cash in BOA 0693,705.30,"2,142.59"
,734 Trust Fees,11/27/2023,Expense,,July Business Services,,Cash in BOA 0693,708.30,"2,850.89"
,734 Trust Fees,12/28/2023,Expense,,Pension Plan Specialists,,Cash in BOA 0693,"2,035.00","4,885.89"
Total for 734 Trust Fees,,,,,,,,"$4,885.89",
Total for GENERAL COSTS with sub-accounts,,,,,,,,"$189,133.46",
OCCUPANCY COSTS,,,,,,,,,
640 Telephone,,,,,,,,,
,640 Telephone,01/02/2023,Credit Card Expense,,tmobile,,Credit Card Payable,170.15,170.15
,640 Telephone,01/03/2023,Credit Card Expense,,Comcast,,Credit Card Payable,130.00,300.15
,640 Telephone,01/09/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.85,311.00
,640 Telephone,01/25/2023,Expense,,Zayo Group,,Credit Card Payable,460.93,771.93
,640 Telephone,01/26/2023,Expense,,Sling.com,,Credit Card Payable,15.00,786.93
,640 Telephone,02/02/2023,Expense,,T-Mobile,,Credit Card Payable,170.18,957.11
,640 Telephone,02/03/2023,Expense,,Comcast,,Credit Card Payable,133.00,"1,090.11"
,640 Telephone,02/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.86,"1,100.97"
,640 Telephone,02/15/2023,Expense,,Zayo Group,,Credit Card Payable,460.93,"1,561.90"
,640 Telephone,02/27/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"1,576.90"
,640 Telephone,03/02/2023,Expense,,T-Mobile,,Credit Card Payable,169.00,"1,745.90"
,640 Telephone,03/03/2023,Expense,,Comcast,,Credit Card Payable,133.00,"1,878.90"
,640 Telephone,03/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.86,"1,889.76"
,640 Telephone,03/15/2023,Expense,,Zayo Group,,Credit Card Payable,460.93,"2,350.69"
,640 Telephone,03/27/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"2,365.69"
,640 Telephone,03/29/2023,Expense,,onhold,,Credit Card Payable,129.00,"2,494.69"
,640 Telephone,04/03/2023,Expense,,Comcast,,Credit Card Payable,133.00,"2,627.69"
,640 Telephone,04/03/2023,Expense,,T-Mobile,,Credit Card Payable,280.02,"2,907.71"
,640 Telephone,04/07/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.86,"2,918.57"
,640 Telephone,04/15/2023,Expense,,Zayo Group,,Credit Card Payable,461.38,"3,379.95"
,640 Telephone,04/26/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"3,394.95"
,640 Telephone,05/01/2023,Expense,,T-Mobile,,Credit Card Payable,279.40,"3,674.35"
,640 Telephone,05/03/2023,Expense,,Comcast,,Credit Card Payable,133.00,"3,807.35"
,640 Telephone,05/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"3,818.22"
,640 Telephone,05/15/2023,Expense,,Zayo Group,,Credit Card Payable,461.38,"4,279.60"
,640 Telephone,05/26/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"4,294.60"
,640 Telephone,06/02/2023,Expense,,T-Mobile,,Credit Card Payable,224.20,"4,518.80"
,640 Telephone,06/05/2023,Expense,,Comcast,,Credit Card Payable,133.00,"4,651.80"
,640 Telephone,06/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"4,662.67"
,640 Telephone,06/15/2023,Expense,,Zayo Group,,Credit Card Payable,461.38,"5,124.05"
,640 Telephone,07/07/2023,Expense,,T-Mobile,,Credit Card Payable,224.20,"5,348.25"
,640 Telephone,07/07/2023,Expense,,onhold,,Credit Card Payable,129.00,"5,477.25"
,640 Telephone,07/10/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"5,492.25"
,640 Telephone,07/10/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"5,503.12"
,640 Telephone,07/17/2023,Expense,,Zayo Group,,Credit Card Payable,461.38,"5,964.50"
,640 Telephone,07/18/2023,Expense,,Comcast,,Credit Card Payable,276.00,"6,240.50"
,640 Telephone,07/26/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"6,255.50"
,640 Telephone,08/02/2023,Expense,,T-Mobile,,Credit Card Payable,273.00,"6,528.50"
,640 Telephone,08/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"6,539.37"
,640 Telephone,08/15/2023,Expense,,Zayo Group,,Credit Card Payable,461.38,"7,000.75"
,640 Telephone,08/28/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"7,015.75"
,640 Telephone,09/04/2023,Expense,,Comcast,,Credit Card Payable,138.00,"7,153.75"
,640 Telephone,09/04/2023,Expense,,T-Mobile,,Credit Card Payable,189.00,"7,342.75"
,640 Telephone,09/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"7,353.62"
,640 Telephone,09/15/2023,Expense,,Zayo Group,,Credit Card Payable,461.38,"7,815.00"
,640 Telephone,09/26/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"7,830.00"
,640 Telephone,09/29/2023,Expense,,on hold,,Credit Card Payable,129.00,"7,959.00"
,640 Telephone,10/02/2023,Expense,,T-Mobile,,Credit Card Payable,189.00,"8,148.00"
,640 Telephone,10/03/2023,Expense,,Comcast,,Credit Card Payable,101.66,"8,249.66"
,640 Telephone,10/09/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"8,260.53"
,640 Telephone,10/26/2023,Expense,,Sling.com,,Credit Card Payable,15.00,"8,275.53"
,640 Telephone,11/02/2023,Expense,,T-Mobile,,Credit Card Payable,189.00,"8,464.53"
,640 Telephone,11/03/2023,Expense,,Comcast,,Credit Card Payable,120.00,"8,584.53"
,640 Telephone,11/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"8,595.40"
,640 Telephone,12/04/2023,Expense,,T-Mobile,,Credit Card Payable,139.00,"8,734.40"
,640 Telephone,12/04/2023,Expense,,Comcast,,Credit Card Payable,120.00,"8,854.40"
,640 Telephone,12/08/2023,Expense,,Ring Unlimited,,Credit Card Payable,10.87,"8,865.27"
,640 Telephone,12/29/2023,Expense,,on hold,,Credit Card Payable,129.00,"8,994.27"
,640 Telephone,12/31/2023,Journal Entry,CPA 07,,,,"-1,248.08","7,746.19"
Total for 640 Telephone,,,,,,,,"$7,746.19",
637 Rent,,,,,,,,,
,637 Rent,01/03/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"4,000.00","4,000.00"
,637 Rent,01/03/2023,Credit Card Expense,,Iron Gate Storage,,Credit Card Payable,112.50,"4,112.50"
,637 Rent,01/05/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"8,500.00","12,612.50"
,637 Rent,01/13/2023,Expense,,Pacific Crest Plaza Condo Assoc,,Cash in BOA 0693,"1,895.63","14,508.13"
,637 Rent,02/02/2023,Expense,,Iron Gate Storage,,Credit Card Payable,112.50,"14,620.63"
,637 Rent,02/03/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"4,000.00","18,620.63"
,637 Rent,02/06/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"8,500.00","27,120.63"
,637 Rent,03/03/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"4,000.00","31,120.63"
,637 Rent,03/03/2023,Expense,,Iron Gate Storage,,Credit Card Payable,112.50,"31,233.13"
,637 Rent,03/06/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"8,500.00","39,733.13"
,637 Rent,03/17/2023,Expense,,Pacific Crest Plaza Condo Assoc,,Cash in BOA 0693,"1,949.99","41,683.12"
,637 Rent,04/03/2023,Expense,,Pacific Crest Plaza Condo Assoc,,Cash in BOA 0693,"1,954.13","43,637.25"
,637 Rent,04/03/2023,Expense,,Transfer,,Summit Checking 5809,"4,000.00","47,637.25"
,637 Rent,04/03/2023,Expense,,Iron Gate Storage,,Credit Card Payable,112.50,"47,749.75"
,637 Rent,04/05/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"8,500.00","56,249.75"
,637 Rent,04/27/2023,Expense,,Pacific Crest Plaza Condo Assoc,,Cash in BOA 0693,"1,895.63","58,145.38"
,637 Rent,05/01/2023,Expense,,Iron Gate Storage,,Credit Card Payable,112.50,"58,257.88"
,637 Rent,05/03/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"4,000.00","62,257.88"
,637 Rent,05/05/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"8,500.00","70,757.88"
,637 Rent,05/25/2023,Expense,,Pacific Crest Plaza Condo Assoc,,Cash in BOA 0693,"1,895.63","72,653.51"
,637 Rent,06/02/2023,Expense,,Iron Gate Storage,,Credit Card Payable,112.50,"72,766.01"
,637 Rent,06/05/2023,Expense,,Johnson Properties LLC,,Summit Checking 5809,"8,500.00","81,266.01"
